%time,field.odom_delta_yaw_measured,field.imu_delta_yaw_measured,field.linv_vel_measured,field.deltaAngleLeftWheel,field.deltaAngleRightWheel,field.optLinVel,field.optAngVel,field.init_x,field.init_y,field.init_yaw,field.current_x,field.current_y,field.current_yaw,field.delta_t
1529603291567562071,0.0,-0.00273922085762,0.148353010416,-1.39626312256,0.523599028587,0.15000000596,0.125918716192,-0.0505786016583,-0.0371836572886,0.763626158237,-0.0422962009907,-0.0301875080913,0.754816532135,0.0359999984503
1529603291600470750,0.0,0.000365644693375,0.148353010416,2.96706008911,-1.39626312256,0.15000000596,0.117213957012,-0.0505786016583,-0.0371836572886,0.763626158237,-0.0367583408952,-0.02489663288,0.762490153313,0.0359999984503
1529603291633815484,0.0,0.000102043151855,0.148353010416,1.04719805717,2.96706008911,0.15000000596,0.122921586037,-0.0505786016583,-0.0371836572886,0.763626158237,-0.0316935405135,-0.0204420946538,0.762997984886,0.0359999984503
1529603291667174028,0.0,-0.00205087661743,0.296706020832,3.49065923691,5.41052103043,0.15000000596,0.133549422026,-0.0505786016583,-0.0371836572886,0.763626158237,-0.0265176612884,-0.0155040277168,0.762219190598,0.0359999984503
1529603291732946554,0.0199578031898,0.00275421142578,0.222529515624,5.93412017822,3.49065923691,0.15000000596,0.113472096622,-0.0505786016583,-0.0371836572886,0.763626158237,-0.0185168925673,-0.00827123131603,0.77682107687,0.0359999984503
1529603291766263390,-0.0199578031898,0.0023290514946,0.222529515624,4.0142583847,5.93412017822,0.15000000596,0.139234930277,-0.0505786016583,-0.0371836572886,0.763626158237,-0.0127214062959,-0.00349307642318,0.770679473877,0.0359999984503
1529603291799572044,0.0,0.00404068827629,0.296706020832,6.45771932602,8.37758159637,0.15000000596,0.142021104693,-0.0505786016583,-0.0371836572886,0.763626158237,-0.00561462948099,0.00316449417733,0.773396730423,0.0359999984503
1529603291832920267,0.0,0.00191074609756,0.296706020832,8.90118026733,10.8210420609,0.15000000596,0.136890172958,-0.0505786016583,-0.0371836572886,0.763626158237,0.00250323722139,0.0103335063905,0.782666385174,0.0359999984503
1529603291867297941,0.0199578031898,0.000805079936981,0.222529515624,11.3446416855,8.90118026733,0.15000000596,0.166511625051,-0.0505786016583,-0.0371836572886,0.763626158237,0.0188390091062,0.0248987153172,0.778453946114,0.0359999984503
1529603291899575575,-0.0199578031898,0.00122055411339,0.222529515624,9.42477989197,11.3446416855,0.15000000596,0.166511625051,-0.0505786016583,-0.0371836572886,0.763626158237,0.0188390091062,0.0248987153172,0.778453946114,0.0359999984503
1529603291933838320,0.0,0.000175952911377,0.296706020832,11.8682403564,13.7881031036,0.15000000596,0.167575150728,-0.0505786016583,-0.0371836572886,0.763626158237,0.0348554104567,0.0388078652322,0.789701402187,0.0359999984503
1529603291966260491,0.0199578031898,0.00241681933403,0.222529515624,14.3117017746,11.8682403564,0.15000000596,0.167575150728,-0.0505786016583,-0.0371836572886,0.763626158237,0.0348554104567,0.0388078652322,0.789701402187,0.0359999984503
1529603292001045020,-0.0199578031898,0.00361853837967,0.222529515624,12.3918399811,14.3117017746,0.15000000596,0.17534135282,-0.0505786016583,-0.0371836572886,0.763626158237,0.0488678812981,0.0520143285394,0.790620326996,0.0359999984503
1529603292034371879,0.0,-0.000805765390396,0.148353010416,10.4719772339,12.3918399811,0.15000000596,0.187685936689,-0.0505786016583,-0.0371836572886,0.763626158237,0.0552203841507,0.0572849921882,0.78815728426,0.0359999984503
1529603292266270297,0.0,0.000305324792862,0.296706020832,12.915438652,14.8353004456,0.15000000596,0.197717368603,-0.0505786016583,-0.0371836572886,0.763626158237,0.0840182900429,0.0829440429807,0.79416769743,0.0359999984503
1529603292399602216,0.0,0.00147941708565,0.148353010416,10.9955768585,12.915438652,0.15000000596,0.212311044335,-0.0505786016583,-0.0371836572886,0.763626158237,0.0933429300785,0.0915732383728,0.788866281509,0.0359999984503
1529603292399616526,0.0,0.00135096907616,0.148353010416,9.07571411133,10.9955768585,0.15000000596,0.212311044335,-0.0505786016583,-0.0371836572886,0.763626158237,0.0933429300785,0.0915732383728,0.788866281509,0.0359999984503
1529603292399623741,-0.0199578031898,-0.00112411379814,0.074176505208,-1.04719507694,0.872667014599,0.15000000596,0.212311044335,-0.0505786016583,-0.0371836572886,0.763626158237,0.0933429300785,0.0915732383728,0.788866281509,0.0359999984503
1529603292566247345,0.0,-0.000865191221237,0.148353010416,-2.96705722809,-1.04719507694,0.15000000596,0.221487864852,-0.0505786016583,-0.0371836572886,0.763626158237,0.102801814675,0.100094124675,0.786989510059,0.0359999984503
1529603292566258232,0.0199578031898,0.000839322805405,0.074176505208,1.39626598358,-1.04719507694,0.15000000596,0.221487864852,-0.0505786016583,-0.0371836572886,0.763626158237,0.102801814675,0.100094124675,0.786989510059,0.0359999984503
1529603292566269449,0.0,-3.74019145966e-05,0.0,1.39626598358,-2.96705722809,0.15000000596,0.221487864852,-0.0505786016583,-0.0371836572886,0.763626158237,0.102801814675,0.100094124675,0.786989510059,0.0359999984503
1529603292566296990,0.0,0.000667214393616,0.148353010416,-0.52359610796,1.39626598358,0.15000000596,0.221487864852,-0.0505786016583,-0.0371836572886,0.763626158237,0.102801814675,0.100094124675,0.786989510059,0.0359999984503
1529603292566302671,0.0199578031898,-0.000558316707611,0.074176505208,-2.44345808029,1.39626598358,0.15000000596,0.221487864852,-0.0505786016583,-0.0371836572886,0.763626158237,0.102801814675,0.100094124675,0.786989510059,0.0359999984503
1529603292566306493,0.0,0.00298011302948,0.148353010416,1.91986501217,-0.52359610796,0.15000000596,0.221487864852,-0.0505786016583,-0.0371836572886,0.763626158237,0.102801814675,0.100094124675,0.786989510059,0.0359999984503
1529603292567294925,-0.0199578031898,-0.00111800432205,0.074176505208,1.91986501217,-2.44345808029,0.15000000596,0.213445559144,-0.0505786016583,-0.0371836572886,0.763626158237,0.105325058103,0.102888323367,0.792038619518,0.0359999984503
1529603292600537163,0.0199578031898,0.00121939182281,0.074176505208,2.94062760986e-06,-2.44345808029,0.15000000596,0.223890647292,-0.0505786016583,-0.0371836572886,0.763626158237,0.107683852315,0.104237958789,0.78468811512,0.0359999984503
1529603292666253893,0.0,0.00217580795288,0.148353010416,-1.91985917091,1.91986501217,0.15000000596,0.227310478687,-0.0505786016583,-0.0371836572886,0.763626158237,0.109674997628,0.10615541786,0.78466540575,0.0359999984503
1529603292699597097,-0.0199578031898,-0.000928193330765,0.074176505208,-1.91985917091,2.94062760986e-06,0.15000000596,0.226024493575,-0.0505786016583,-0.0371836572886,0.763626158237,0.112700738013,0.108835101128,0.788127064705,0.0359999984503
1529603292732937887,0.0399156063795,0.00339701771736,0.148353010416,0.523601949215,2.94062760986e-06,0.15000000596,0.224749445915,-0.0505786016583,-0.0371836572886,0.763626158237,0.117265336215,0.112654067576,0.787832558155,0.0359999984503
1529603292766279315,-0.0399156063795,-0.00145041942596,0.148353010416,0.523601949215,2.44346404076,0.15000000596,0.217137187719,-0.0505786016583,-0.0371836572886,0.763626158237,0.122061021626,0.116958759725,0.790551185608,0.0359999984503
1529603292799590422,0.0399156063795,0.00404757261276,0.148353010416,2.96706318855,2.44346404076,0.15000000596,0.224810734391,-0.0505786016583,-0.0371836572886,0.763626158237,0.125441372395,0.120477482677,0.786751627922,0.0359999984503
1529603292832967151,-0.0399156063795,-0.000903427600861,0.148353010416,2.96706318855,4.88692522049,0.15000000596,0.201033726335,-0.0505786016583,-0.0371836572886,0.763626158237,0.12840077281,0.123479023576,0.79542273283,0.0359999984503
1529603292866280198,0.0399156063795,-0.000737905502319,0.148353010416,5.41052436829,-1.39626014233,0.15000000596,0.217908278108,-0.0505786016583,-0.0371836572886,0.763626158237,0.134268820286,0.128765299916,0.789881706238,0.0359999984503
1529603292899605280,-0.0199578031898,0.005341142416,0.222529515624,3.49066209793,1.04720103741,0.15000000596,0.196869790554,-0.0505786016583,-0.0371836572886,0.763626158237,0.139103084803,0.133656814694,0.796564042568,0.0359999984503
1529603292932931752,0.0,-0.00167509913445,0.148353010416,1.57079994678,-0.872661113739,0.15000000596,0.192324832082,-0.0505786016583,-0.0371836572886,0.763626158237,0.143615156412,0.13723090291,0.797781825066,0.0359999984503
1529603292967132702,0.0,-5.79655170441e-05,0.148353010416,-0.349062085152,-2.79252314568,0.15000000596,0.180097922683,-0.0505786016583,-0.0371836572886,0.763626158237,0.152148604393,0.145221248269,0.80134922266,0.0359999984503
1529603293000501094,0.0,0.00338780879974,0.148353010416,-2.2689242363,1.57079994678,0.15000000596,0.173191353679,-0.0505786016583,-0.0371836572886,0.763626158237,0.158072590828,0.150927022099,0.800856113434,0.0359999984503
1529603293066269919,0.0199578031898,-1.99973583221e-05,0.222529515624,0.174536928535,-0.349062085152,0.15000000596,0.163171619177,-0.0505786016583,-0.0371836572886,0.763626158237,0.162412822247,0.15510737896,0.801017105579,0.0359999984503
1529603293099581499,-0.0199578031898,0.00279083848,0.074176505208,0.174536928535,-2.2689242363,0.15000000596,0.176851660013,-0.0505786016583,-0.0371836572886,0.763626158237,0.1669844836,0.159153774381,0.795824944973,0.0359999984503
1529603293132967191,0.0199578031898,0.00401076674461,0.222529515624,2.61799812317,2.09439897537,0.15000000596,0.159168735147,-0.0505786016583,-0.0371836572886,0.763626158237,0.171944335103,0.164547383785,0.796818315983,0.0359999984503
1529603293166305366,0.0199578031898,0.0050155967474,0.222529515624,5.06145906448,0.174536928535,0.15000000596,0.136625289917,-0.0505786016583,-0.0371836572886,0.763626158237,0.175581634045,0.167570546269,0.804069042206,0.0359999984503
1529603293199635814,-0.0199578031898,0.00308987498283,0.074176505208,-1.22172617912,-1.74532520771,0.15000000596,0.124116271734,-0.0505786016583,-0.0371836572886,0.763626158237,0.179903492332,0.172089576721,0.810030341148,0.0359999984503
1529603293233053085,0.0199578031898,0.000312939286232,0.222529515624,1.22173500061,2.61799812317,0.15000000596,0.102559991181,-0.0505786016583,-0.0371836572886,0.763626158237,0.185747995973,0.177591487765,0.814259707928,0.0359999984503
1529603293266274226,-0.0199578031898,0.000635579228401,0.074176505208,1.22173500061,0.698135972023,0.15000000596,0.0624931678176,-0.0505786016583,-0.0371836572886,0.763626158237,0.19004881382,0.182918742299,0.824325084686,0.0359999984503
1529603293299599097,0.0399156063795,0.00496296584606,0.148353010416,3.66519618034,0.698135972023,0.15000000596,0.0278952307999,-0.0505786016583,-0.0371836572886,0.763626158237,0.19303740561,0.185923680663,0.834058344364,0.0359999984503
1529603293332959192,-0.0399156063795,0.00281734764576,0.148353010416,-2.61798930168,3.14159703255,0.15000000596,0.0262807626277,-0.0505786016583,-0.0371836572886,0.763626158237,0.197156697512,0.189895436168,0.834252953529,0.0359999984503
1529603293366266819,0.0399156063795,0.00190337002277,0.148353010416,-0.174528107047,-3.14158821106,0.15000000596,-0.00794761627913,-0.0505786016583,-0.0371836572886,0.763626158237,0.201645746827,0.194318562746,0.843645095825,0.0359999984503
1529603293399647840,-0.0199578031898,0.00399549305439,0.074176505208,-0.174528107047,1.22173500061,0.15000000596,-0.00919693335891,-0.0505786016583,-0.0371836572886,0.763626158237,0.204717993736,0.197307467461,0.843126356602,0.0359999984503
1529603293433855238,0.0,0.00267833471298,0.148353010416,-2.09439015388,-0.698127150536,0.15000000596,-0.0478141494095,-0.0505786016583,-0.0371836572886,0.763626158237,0.210991054773,0.203318342566,0.84357458353,0.0359999984503
1529603293467136329,0.0199578031898,0.00388222932816,0.074176505208,2.26893305779,-0.698127150536,0.15000000596,-0.0560170412064,-0.0505786016583,-0.0371836572886,0.763626158237,0.214044436812,0.206789255142,0.845942258835,0.0359999984503
1529603293532925011,0.0,0.00491797924042,0.148353010416,0.349070906639,-2.61798930168,0.15000000596,-0.0794860199094,-0.0505786016583,-0.0371836572886,0.763626158237,0.217298343778,0.209747865796,0.848592579365,0.0359999984503
1529603293566268788,0.0199578031898,0.00196097791195,0.074176505208,-1.5707911253,-2.61798930168,0.15000000596,-0.0788485258818,-0.0505786016583,-0.0371836572886,0.763626158237,0.220924317837,0.213239550591,0.846840620041,0.0359999984503
1529603293599617362,0.0,0.00084625184536,0.148353010416,2.79253196716,1.7453340292,0.15000000596,-0.112891346216,-0.0505786016583,-0.0371836572886,0.763626158237,0.22352026403,0.216094627976,0.85203230381,0.0359999984503
1529603293632960047,-0.0199578031898,0.00261725485325,0.074176505208,2.79253196716,-0.174528107047,0.15000000596,-0.110184803605,-0.0505786016583,-0.0371836572886,0.763626158237,0.22615391016,0.218805521727,0.848855674267,0.0359999984503
1529603293666288683,0.0,-0.00102436542511,0.148353010416,0.872669935226,-2.09439015388,0.15000000596,-0.140987738967,-0.0505786016583,-0.0371836572886,0.763626158237,0.228588312864,0.220975011587,0.854143261909,0.0359999984503
1529603293699608616,0.0199578031898,0.00357212126255,0.074176505208,-1.04719221592,-2.09439015388,0.15000000596,-0.139149770141,-0.0505786016583,-0.0371836572886,0.763626158237,0.23137280345,0.223906874657,0.850065350533,0.0359999984503
1529603293732960815,0.0,-0.0017212331295,0.148353010416,-2.96705436707,2.26893305779,0.15000000596,-0.170623168349,-0.0505786016583,-0.0371836572886,0.763626158237,0.235667943954,0.227799460292,0.85417675972,0.0359999984503
1529603293766261830,0.0,0.00341589748859,0.148353010416,1.39626896381,0.349070906639,0.15000000596,-0.189629361033,-0.0505786016583,-0.0371836572886,0.763626158237,0.238965168595,0.231221914291,0.849679172039,0.0359999984503
1529603293832970270,0.0,-0.00298424065113,0.148353010416,-0.523593127728,-1.5707911253,0.15000000596,-0.262033492327,-0.0505786016583,-0.0371836572886,0.763626158237,0.248409226537,0.240770459175,0.853356182575,0.0359999984503
1529603293832981163,0.0,0.00343583524227,0.148353010416,-2.44345521927,2.79253196716,0.15000000596,-0.262033492327,-0.0505786016583,-0.0371836572886,0.763626158237,0.248409226537,0.240770459175,0.853356182575,0.0359999984503
1529603293867141549,-0.0199578031898,0.00153571367264,0.222529515624,1.9198679924,5.23599338531,0.15000000596,-0.298703730106,-0.0505786016583,-0.0371836572886,0.763626158237,0.256179302931,0.248606294394,0.849824965,0.0359999984503
1529603293932925116,0.0,-0.00161673128605,0.148353010416,5.88125521972e-06,3.31613111496,0.15000000596,-0.344403237104,-0.0505786016583,-0.0371836572886,0.763626158237,0.261594027281,0.253466188908,0.856317281723,0.0359999984503
1529603293966286405,0.0199578031898,0.00347699224949,0.222529515624,2.44346690178,1.39626896381,0.15000000596,-0.372717171907,-0.0505786016583,-0.0371836572886,0.763626158237,0.266250222921,0.258303314447,0.849824965,0.0359999984503
1529603293999571829,0.0,-0.000524267554283,0.148353010416,0.523604929447,-0.523593127728,0.15000000596,-0.45128723979,-0.0505786016583,-0.0371836572886,0.763626158237,0.27158164978,0.264027953148,0.849901497364,0.0359999984503
1529603294032953426,0.0,-0.00244355201721,0.148353010416,-1.39625716209,-2.44345521927,0.15000000596,-0.502693712711,-0.0505786016583,-0.0371836572886,0.763626158237,0.276174336672,0.269361674786,0.848680973053,0.0359999984503
1529603294066259716,0.0,-0.00114570558071,0.296706020832,1.04720389843,5.88125521972e-06,0.15000000596,-0.530204296112,-0.0505786016583,-0.0371836572886,0.763626158237,0.281114667654,0.273515939713,0.840246200562,0.0359999984503
1529603294099567857,-0.0199578031898,0.00261910259724,0.074176505208,1.04720389843,-1.91985619068,0.15000000596,-0.569493055344,-0.0505786016583,-0.0371836572886,0.763626158237,0.285734891891,0.278354495764,0.831810414791,0.0359999984503
1529603294132958114,0.0199578031898,-0.000898197293282,0.222529515624,3.49066495895,2.44346690178,0.15000000596,-0.639498651028,-0.0505786016583,-0.0371836572886,0.763626158237,0.289533495903,0.282846450806,0.838521957397,0.0359999984503
1529603294166259247,0.0199578031898,0.00135484337807,0.222529515624,5.93412637711,0.523604929447,0.15000000596,-0.758819162846,-0.0505786016583,-0.0371836572886,0.763626158237,0.295923024416,0.289933472872,0.843119323254,0.0359999984503
1529603294200546355,-0.0199578031898,0.00281605124474,0.074176505208,-0.349059164524,-1.39625716209,0.15000000596,0.19093593955,-0.0505786016583,-0.0371836572886,0.763626158237,0.29903626442,0.292897194624,0.846099674702,0.0359999984503
1529603294232914011,0.0199578031898,0.00437721610069,0.222529515624,2.09440207481,2.96706604958,0.240839764476,-23.4983882904,-0.0505786016583,-0.0371836572886,0.763626158237,0.303872048855,0.297268152237,0.84914880991,0.0359999984503
1529603294266232040,-0.0199578031898,-0.00472870469093,0.074176505208,2.09440207481,1.04720389843,0.15000000596,-1.00495266914,-0.0505786016583,-0.0371836572886,0.763626158237,0.308072477579,0.301741451025,0.853565812111,0.0359999984503
1529603294299621168,0.0199578031898,0.000520899891853,0.222529515624,4.53786325455,-0.872658193111,0.15000000596,-1.05564892292,-0.0505786016583,-0.0371836572886,0.763626158237,0.312883496284,0.305957943201,0.861382365227,0.0359999984503
1529603294332956350,-0.0199578031898,-0.00281253457069,0.074176505208,-1.74532222748,-2.79252028465,0.15000000596,-1.17246854305,-0.0505786016583,-0.0371836572886,0.763626158237,0.31784081459,0.310901641846,0.855078697205,0.0359999984503
1529603294367813303,0.0199578031898,-0.00252410769463,0.222529515624,0.698138892651,1.57080292702,0.15000000596,-0.0546168610454,-0.0505786016583,-0.0371836572886,0.763626158237,0.320002734661,0.313242822886,0.85424888134,0.0359999984503
1529603294432971507,-0.0199578031898,0.00102098286152,0.074176505208,0.698138892651,-0.349059164524,0.235965266824,-28.6991844177,-0.0505786016583,-0.0371836572886,0.763626158237,0.327187627554,0.320397019386,0.850062131882,0.0359999984503
1529603294467837641,0.0,-0.00289767980576,0.148353010416,-1.22172319889,-2.26892113686,0.15000000596,-0.222948804498,-0.0505786016583,-0.0371836572886,0.763626158237,0.330060482025,0.323393553495,0.84639531374,0.0359999984503
1529603294500569558,0.0,0.00151163339615,0.148353010416,-3.14158535004,2.09440207481,0.15000000596,-1.54558134079,-0.0505786016583,-0.0371836572886,0.763626158237,0.333145141602,0.326689213514,0.843080759048,0.0359999984503
1529603294600786407,0.0,-0.00434175133705,0.0,-3.14158535004,2.09440207481,0.15000000596,-0.45981541276,-0.0505786016583,-0.0371836572886,0.763626158237,0.34251511097,0.336511194706,0.847913682461,0.0359999984503
1529603294600808582,0.0,-0.00292535126209,0.148353010416,1.22173786163,0.174539864063,0.15000000596,-0.45981541276,-0.0505786016583,-0.0371836572886,0.763626158237,0.34251511097,0.336511194706,0.847913682461,0.0359999984503
1529603294600813357,0.0,-0.00311271846294,0.148353010416,-0.698124170303,-1.74532222748,0.15000000596,-0.45981541276,-0.0505786016583,-0.0371836572886,0.763626158237,0.34251511097,0.336511194706,0.847913682461,0.0359999984503
1529603294634152062,-0.0199578031898,-0.00159327685833,0.074176505208,-0.698124170303,2.61800098419,0.15000000596,-1.87097513676,-0.0505786016583,-0.0371836572886,0.763626158237,0.343920171261,0.337794035673,0.84027993679,0.0359999984503
1529603294667420242,-0.0199578031898,-0.00310325622559,0.074176505208,-0.698124170303,0.698138892651,0.15000000596,-1.96493422985,-0.0505786016583,-0.0371836572886,0.763626158237,0.347276508808,0.340788632631,0.84404283762,0.0359999984503
1529603294700756247,0.0199578031898,-0.00905986130238,0.074176505208,-2.61798620224,0.698138892651,0.15000000596,-1.98138082027,-0.0505786016583,-0.0371836572886,0.763626158237,0.350033640862,0.343072593212,0.840315580368,0.0359999984503
1529603294733798746,0.0,-0.00916501879692,0.148353010416,1.74533689022,-1.22172319889,0.15000000596,-2.12854576111,-0.0505786016583,-0.0371836572886,0.763626158237,0.354200959206,0.347074538469,0.837455332279,0.0359999984503
1529603294766281214,-0.0399156063795,-0.0133391320705,0.148353010416,1.74533689022,1.22173786163,0.223822012544,-46.2776908875,-0.0505786016583,-0.0371836572886,0.763626158237,0.355194061995,0.347818851471,0.822270691395,0.0359999984503
1529603294800563660,0.0,-0.0184506177902,0.0,1.74533689022,1.22173786163,0.15000000596,-0.713032305241,-0.0505786016583,-0.0371836572886,0.763626158237,0.359189301729,0.351138651371,0.808301568031,0.0359999984503
1529603294866272281,-0.0199578031898,-0.0231267809868,0.222529515624,-0.174525171518,3.66519904137,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.364440202713,0.355940192938,0.801157414913,0.0359999984503
1529603294899626278,-0.0399156063795,-0.0235292613506,0.148353010416,-0.174525171518,6.1086602211,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.367037385702,0.35780197382,0.770507395267,0.0359999984503
1529603294935032631,0.0,-0.0259210467339,0.148353010416,-2.09438729286,4.18879795074,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.376689523458,0.364138156176,0.726449131966,0.0359999984503
1529603294967114149,-0.0399156063795,-0.031541377306,0.148353010416,-2.09438729286,6.6322593689,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.380523920059,0.366441369057,0.696581244469,0.0359999984503
1529603295000526523,-0.0399156063795,-0.0356786847115,0.148353010416,-2.09438729286,9.07571983337,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.384700328112,0.368678599596,0.66800558567,0.0359999984503
1529603295034293877,-0.0598734132946,-0.0420882999897,0.222529530525,-2.09438729286,15.8825063705,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.390421926975,0.371723622084,0.632614433765,0.0359999984503
1529603295067306970,-0.0399156063795,-0.0444223880768,0.148353010416,-2.09438729286,18.3259677887,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.395338833332,0.373863637447,0.595537364483,0.0359999984503
1529603295100797180,-0.0399156063795,-0.045068114996,0.148353010416,-2.09438729286,20.7694282532,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.401152521372,0.377303779125,0.558226704597,0.0359999984503
1529603295133699588,-0.0399156063795,-0.0469889044762,0.148353010416,-2.09438729286,23.212890625,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.406129479408,0.379015952349,0.520909786224,0.0359999984503
1529603295167405936,-0.0399156063795,-0.0487620234489,0.148353010416,-2.09438729286,25.6563510895,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.411752104759,0.38125282526,0.482891857624,0.0359999984503
1529603295200811075,-0.0598734132946,-0.0494329333305,0.222529530525,-2.09438729286,32.4631385803,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.41740450263,0.3834169209,0.440675109625,0.0359999984503
1529603295233762494,-0.0399156063795,-0.0497652292252,0.148353010416,-2.09438729286,34.9065971375,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.423013865948,0.385478109121,0.39675784111,0.0359999984503
1529603295299634041,-0.0399156063795,-0.0494989156723,0.148353010416,-2.09438729286,37.3500595093,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.428697645664,0.387507706881,0.354280531406,0.0359999984503
1529603295332974822,-0.0399156063795,-0.0497678518295,0.148353010416,-2.09438729286,39.7935218811,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.434453934431,0.388959765434,0.314506739378,0.0359999984503
1529603295367113420,-0.0399156063795,-0.0483686923981,0.148353010416,-2.09438729286,42.2369804382,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.44684946537,0.391597628593,0.23559987545,0.0359999984503
1529603295400793084,-0.0399156063795,-0.049086868763,0.148353010416,-2.09438729286,44.6804428101,0.15000000596,-2.23880600929,-0.0505786016583,-0.0371836572886,0.763626158237,0.452424138784,0.392290353775,0.180495753884,0.0359999984503
